B&B,,cost,iteration
,,136,139034
,,137,139035
,,134,139032
,,135,139033
,,136,139038
,,137,139039
,,138,139036
,,137,139037
,,138,139042
,,137,139043
,,138,139040
,,139,139041
,,134,139046
,,135,139047
,,136,139044
,,135,139045
,,136,139050
,,135,139051
,,136,139048
,,137,139049
,,134,139054
,,135,139055
,,134,139052
,,133,139053
,,138,139058
,,139,139059
,,136,139056
,,137,139057
,,142,139062
,,143,139063
,,140,139060
,,141,139061
,,142,139066
,,143,139067
,,144,139064
,,143,139065
,,144,139070
,,143,139071
,,144,139068
,,145,139069
,,142,139074
,,141,139075
,,142,139072
,,141,139073
,,142,139078
,,143,139079
,,142,139076
,,143,139077
,,140,139082
,,141,139083
,,142,139080
,,141,139081
,,138,139086
,,139,139087
,,140,139084
,,139,139085
,,140,139090
,,139,139091
,,140,139088
,,141,139089
,,138,139094
,,139,139095
,,138,139092
,,137,139093
,,142,139098
,,143,139099
,,140,139096
,,141,139097
,,142,139102
,,143,139103
,,144,139100
,,143,139101
,,142,139106
,,141,139107
,,142,139104
,,141,139105
,,142,139110
,,143,139111
,,142,139108
,,143,139109
,,140,139114
,,141,139115
,,142,139112
,,141,139113
,,142,139118
,,141,139119
,,142,139116
,,143,139117
,,138,139122
,,139,139123
,,140,139120
,,139,139121
,,138,139126
,,139,139127
,,138,139124
,,137,139125
,,138,139130
,,137,139131
,,138,139128
,,139,139129
,,136,139134
,,135,139135
,,136,139132
,,137,139133
,,136,139138
,,137,139139
,,134,139136
,,135,139137
,,140,139142
,,139,139143
,,138,139140
,,139,139141
,,138,139146
,,137,139147
,,138,139144
,,139,139145
,,138,139150
,,139,139151
,,136,139148
,,137,139149
,,136,139154
,,135,139155
,,138,139152
,,137,139153
,,134,139158
,,135,139159
,,134,139156
,,133,139157
,,134,139162
,,133,139163
,,134,139160
,,135,139161
,,132,139166
,,131,139167
,,132,139164
,,133,139165
,,128,139170
,,129,139171
,,130,139168
,,129,139169
,,132,139174
,,133,139175
,,130,139172
,,131,139173
,,136,139178
,,137,139179
,,134,139176
,,135,139177
,,140,139182
,,141,139183
,,138,139180
,,139,139181
,,140,139186
,,141,139187
,,140,139184
,,139,139185
,,140,139190
,,139,139191
,,142,139188
,,141,139189
,,138,139194
,,137,139195
,,138,139192
,,139,139193
,,138,139198
,,139,139199
,,136,139196
,,137,139197
,,136,139202
,,135,139203
,,138,139200
,,137,139201
,,136,139206
,,137,139207
,,134,139204
,,135,139205
,,140,139210
,,141,139211
,,138,139208
,,139,139209
,,140,139214
,,141,139215
,,140,139212
,,139,139213
,,144,139218
,,145,139219
,,142,139216
,,143,139217
,,142,139222
,,141,139223
,,144,139220
,,143,139221
,,138,139226
,,139,139227
,,140,139224
,,139,139225
,,136,139230
,,137,139231
,,138,139228
,,137,139229
,,140,139234
,,139,139235
,,138,139232
,,139,139233
,,140,139238
,,141,139239
,,138,139236
,,139,139237
,,144,139242
,,143,139243
,,142,139240
,,143,139241
,,140,139246
,,139,139247
,,142,139244
,,141,139245
,,138,139250
,,139,139251
,,138,139248
,,137,139249
,,140,139254
,,141,139255
,,138,139252
,,139,139253
,,140,139258
,,139,139259
,,142,139256
,,141,139257
,,138,139262
,,137,139263
,,138,139260
,,137,139261
,,134,139266
,,133,139267
,,136,139264
,,135,139265
,,136,139270
,,137,139271
,,134,139268
,,135,139269
,,138,139274
,,139,139275
,,138,139272
,,139,139273
,,138,139278
,,139,139279
,,138,139276
,,137,139277
,,138,139282
,,139,139283
,,138,139280
,,137,139281
,,136,139286
,,137,139287
,,138,139284
,,137,139285
,,138,139290
,,137,139291
,,138,139288
,,139,139289
,,134,139294
,,135,139295
,,136,139292
,,135,139293
,,138,139298
,,139,139299
,,136,139296
,,137,139297
,,138,139302
,,139,139303
,,140,139300
,,139,139301
,,140,139306
,,139,139307
,,140,139304
,,139,139305
,,140,139310
,,139,139311
,,140,139308
,,141,139309
,,136,139314
,,137,139315
,,138,139312
,,137,139313
,,138,139318
,,139,139319
,,138,139316
,,139,139317
,,138,139322
,,139,139323
,,138,139320
,,137,139321
,,138,139326
,,139,139327
,,140,139324
,,139,139325
,,138,139330
,,139,139331
,,138,139328
,,137,139329
,,136,139334
,,135,139335
,,138,139332
,,137,139333
,,134,139338
,,135,139339
,,134,139336
,,133,139337
,,138,139342
,,139,139343
,,136,139340
,,137,139341
,,136,139346
,,137,139347
,,138,139344
,,137,139345
,,138,139350
,,139,139351
,,138,139348
,,137,139349
,,138,139354
,,137,139355
,,138,139352
,,137,139353
,,134,139358
,,135,139359
,,136,139356
,,135,139357
,,138,139362
,,139,139363
,,136,139360
,,137,139361
,,136,139366
,,137,139367
,,138,139364
,,137,139365
,,134,139370
,,133,139371
,,136,139368
,,135,139369
,,134,139374
,,135,139375
,,132,139372
,,133,139373
,,136,139378
,,137,139379
,,136,139376
,,137,139377
,,134,139382
,,135,139383
,,136,139380
,,135,139381
,,138,139386
,,139,139387
,,136,139384
,,137,139385
,,136,139390
,,137,139391
,,138,139388
,,137,139389
,,138,139394
,,139,139395
,,138,139392
,,139,139393
,,136,139398
,,135,139399
,,138,139396
,,137,139397
,,138,139402
,,139,139403
,,136,139400
,,137,139401
,,138,139406
,,139,139407
,,140,139404
,,139,139405
,,140,139410
,,139,139411
,,140,139408
,,141,139409
,,138,139414
,,137,139415
,,140,139412
,,139,139413
,,138,139418
,,137,139419
,,136,139416
,,137,139417
,,136,139422
,,137,139423
,,136,139420
,,135,139421
,,140,139426
,,141,139427
,,138,139424
,,139,139425
,,138,139430
,,137,139431
,,140,139428
,,139,139429
,,138,139434
,,137,139435
,,136,139432
,,137,139433
,,134,139438
,,133,139439
,,136,139436
,,135,139437
,,130,139442
,,131,139443
,,132,139440
,,131,139441
,,134,139446
,,135,139447
,,132,139444
,,133,139445
,,138,139450
,,139,139451
,,136,139448
,,137,139449
,,140,139454
,,141,139455
,,140,139452
,,141,139453
,,138,139458
,,139,139459
,,140,139456
,,139,139457
,,138,139462
,,139,139463
,,138,139460
,,137,139461
,,138,139466
,,139,139467
,,138,139464
,,137,139465
,,138,139470
,,137,139471
,,138,139468
,,139,139469
,,136,139474
,,135,139475
,,136,139472
,,137,139473
,,136,139478
,,137,139479
,,134,139476
,,135,139477
,,138,139482
,,137,139483
,,138,139480
,,139,139481
,,136,139486
,,135,139487
,,136,139484
,,137,139485
,,138,139490
,,139,139491
,,136,139488
,,137,139489
,,140,139494
,,141,139495
,,140,139492
,,139,139493
,,142,139498
,,141,139499
,,142,139496
,,143,139497
,,140,139502
,,139,139503
,,140,139500
,,141,139501
,,138,139506
,,137,139507
,,138,139504
,,139,139505
,,138,139510
,,137,139511
,,136,139508
,,137,139509
,,136,139514
,,137,139515
,,136,139512
,,135,139513
,,134,139518
,,133,139519
,,136,139516
,,135,139517
,,134,139522
,,135,139523
,,132,139520
,,133,139521
,,138,139526
,,139,139527
,,136,139524
,,137,139525
,,140,139530
,,139,139531
,,140,139528
,,141,139529
,,140,139534
,,141,139535
,,138,139532
,,139,139533
,,142,139538
,,143,139539
,,140,139536
,,141,139537
,,140,139542
,,139,139543
,,142,139540
,,141,139541
,,138,139546
,,139,139547
,,138,139544
,,137,139545
,,138,139550
,,139,139551
,,140,139548
,,139,139549
,,138,139554
,,139,139555
,,138,139552
,,137,139553
,,136,139558
,,137,139559
,,138,139556
,,137,139557
,,134,139562
,,135,139563
,,136,139560
,,135,139561
,,138,139566
,,139,139567
,,136,139564
,,137,139565
,,136,139570
,,137,139571
,,138,139568
,,137,139569
,,140,139574
,,139,139575
,,138,139572
,,139,139573
,,140,139578
,,139,139579
,,140,139576
,,141,139577
,,136,139582
,,135,139583
,,138,139580
,,137,139581
,,136,139586
,,137,139587
,,136,139584
,,137,139585
,,140,139590
,,141,139591
,,138,139588
,,139,139589
,,142,139594
,,143,139595
,,140,139592
,,141,139593
,,144,139598
,,143,139599
,,144,139596
,,145,139597
,,140,139602
,,139,139603
,,142,139600
,,141,139601
,,140,139606
,,139,139607
,,140,139604
,,141,139605
,,136,139610
,,135,139611
,,138,139608
,,137,139609
,,138,139614
,,137,139615
,,136,139612
,,137,139613
,,136,139618
,,135,139619
,,136,139616
,,137,139617
,,132,139622
,,131,139623
,,134,139620
,,133,139621
,,134,139626
,,135,139627
,,132,139624
,,133,139625
,,136,139630
,,137,139631
,,134,139628
,,135,139629
,,140,139634
,,141,139635
,,138,139632
,,139,139633
,,142,139638
,,141,139639
,,142,139636
,,143,139637
,,142,139642
,,141,139643
,,142,139640
,,143,139641
,,138,139646
,,137,139647
,,140,139644
,,139,139645
,,136,139650
,,137,139651
,,136,139648
,,135,139649
,,136,139654
,,137,139655
,,136,139652
,,135,139653
,,134,139658
,,133,139659
,,136,139656
,,135,139657
,,134,139662
,,135,139663
,,132,139660
,,133,139661
,,138,139666
,,139,139667
,,136,139664
,,137,139665
,,136,139670
,,137,139671
,,138,139668
,,137,139669
,,134,139674
,,135,139675
,,136,139672
,,135,139673
,,138,139678
,,139,139679
,,136,139676
,,137,139677
,,136,139682
,,137,139683
,,138,139680
,,137,139681
,,140,139686
,,141,139687
,,138,139684
,,139,139685
,,142,139690
,,141,139691
,,142,139688
,,143,139689
,,142,139694
,,141,139695
,,142,139692
,,143,139693
,,140,139698
,,139,139699
,,142,139696
,,141,139697
,,136,139702
,,135,139703
,,138,139700
,,137,139701
,,138,139706
,,139,139707
,,136,139704
,,137,139705
,,136,139710
,,137,139711
,,138,139708
,,137,139709
,,136,139714
,,137,139715
,,136,139712
,,135,139713
,,134,139718
,,133,139719
,,136,139716
,,135,139717
,,132,139722
,,133,139723
,,132,139720
,,131,139721
,,136,139726
,,137,139727
,,134,139724
,,135,139725
,,138,139730
,,137,139731
,,138,139728
,,139,139729
,,138,139734
,,137,139735
,,136,139732
,,137,139733
,,136,139738
,,137,139739
,,136,139736
,,135,139737
,,140,139742
,,141,139743
,,138,139740
,,139,139741
,,138,139746
,,139,139747
,,140,139744
,,139,139745
,,136,139750
,,137,139751
,,138,139748
,,137,139749
,,136,139754
,,137,139755
,,136,139752
,,135,139753
,,134,139758
,,135,139759
,,136,139756
,,135,139757
,,136,139762
,,135,139763
,,136,139760
,,137,139761
,,132,139766
,,133,139767
,,134,139764
,,133,139765
,,136,139770
,,135,139771
,,134,139768
,,135,139769
,,136,139774
,,137,139775
,,136,139772
,,137,139773
,,136,139778
,,137,139779
,,136,139776
,,135,139777
,,134,139782
,,135,139783
,,136,139780
,,135,139781
,,134,139786
,,133,139787
,,136,139784
,,135,139785
,,130,139790
,,129,139791
,,132,139788
,,131,139789
,,128,139794
,,129,139795
,,128,139792
,,127,139793
,,132,139798
,,133,139799
,,130,139796
,,131,139797
,,136,139802
,,137,139803
,,134,139800
,,135,139801
,,138,139806
,,137,139807
,,138,139804
,,139,139805
,,138,139810
,,139,139811
,,136,139808
,,137,139809
,,138,139814
,,137,139815
,,140,139812
,,139,139813
,,136,139818
,,137,139819
,,136,139816
,,135,139817
,,138,139822
,,137,139823
,,138,139820
,,139,139821
,,138,139826
,,137,139827
,,136,139824
,,137,139825
,,136,139830
,,137,139831
,,136,139828
,,135,139829
,,138,139834
,,137,139835
,,138,139832
,,139,139833
,,138,139838
,,139,139839
,,136,139836
,,137,139837
,,138,139842
,,137,139843
,,138,139840
,,139,139841
,,134,139846
,,135,139847
,,136,139844
,,135,139845
,,136,139850
,,137,139851
,,136,139848
,,137,139849
,,136,139854
,,135,139855
,,138,139852
,,137,139853
,,132,139858
,,133,139859
,,134,139856
,,133,139857
,,136,139862
,,137,139863
,,134,139860
,,135,139861
,,138,139866
,,139,139867
,,136,139864
,,137,139865
,,136,139870
,,135,139871
,,138,139868
,,137,139869
,,134,139874
,,133,139875
,,134,139872
,,135,139873
,,134,139878
,,135,139879
,,134,139876
,,135,139877
,,134,139882
,,135,139883
,,134,139880
,,133,139881
,,134,139886
,,133,139887
,,134,139884
,,135,139885
,,130,139890
,,131,139891
,,132,139888
,,131,139889
,,134,139894
,,135,139895
,,132,139892
,,133,139893
,,138,139898
,,139,139899
,,136,139896
,,137,139897
,,142,139902
,,143,139903
,,140,139900
,,141,139901
,,140,139906
,,139,139907
,,142,139904
,,141,139905
,,136,139910
,,137,139911
,,138,139908
,,137,139909
,,136,139914
,,137,139915
,,136,139912
,,135,139913
,,134,139918
,,133,139919
,,136,139916
,,135,139917
,,134,139922
,,135,139923
,,132,139920
,,133,139921
,,138,139926
,,137,139927
,,136,139924
,,137,139925
,,138,139930
,,137,139931
,,138,139928
,,139,139929
,,138,139934
,,139,139935
,,138,139932
,,139,139933
,,142,139938
,,143,139939
,,140,139936
,,141,139937
,,140,139942
,,139,139943
,,142,139940
,,141,139941
,,136,139946
,,137,139947
,,138,139944
,,137,139945
,,134,139950
,,133,139951
,,136,139948
,,135,139949
,,132,139954
,,133,139955
,,132,139952
,,131,139953
,,136,139958
,,137,139959
,,134,139956
,,135,139957
,,138,139962
,,137,139963
,,138,139960
,,139,139961
,,138,139966
,,139,139967
,,136,139964
,,137,139965
,,140,139970
,,141,139971
,,138,139968
,,139,139969
,,140,139974
,,139,139975
,,140,139972
,,139,139973
,,136,139978
,,135,139979
,,138,139976
,,137,139977
,,136,139982
,,135,139983
,,136,139980
,,137,139981
,,138,139986
,,139,139987
,,136,139984
,,137,139985
,,136,139990
,,137,139991
,,138,139988
,,137,139989
,,134,139994
,,135,139995
,,136,139992
,,135,139993
,,138,139998
,,139,139999
,,136,139996
,,137,139997
,,136,140002
,,135,140003
,,138,140000
,,137,140001
,,132,140006
,,133,140007
,,134,140004
,,133,140005
,,134,140010
,,133,140011
,,134,140008
,,135,140009
,,132,140014
,,133,140015
,,132,140012
,,131,140013
,,136,140018
,,137,140019
,,134,140016
,,135,140017
,,136,140022
,,135,140023
,,138,140020
,,137,140021
,,136,140026
,,135,140027
,,134,140024
,,135,140025
,,138,140030
,,137,140031
,,136,140028
,,137,140029
,,136,140034
,,137,140035
,,136,140032
,,135,140033
,,138,140038
,,137,140039
,,138,140036
,,139,140037
,,136,140042
,,135,140043
,,136,140040
,,137,140041
,,132,140046
,,133,140047
,,134,140044
,,133,140045
,,132,140050
,,131,140051
,,134,140048
,,133,140049
,,128,140054
,,129,140055
,,130,140052
,,129,140053
,,132,140058
,,133,140059
,,130,140056
,,131,140057
,,136,140062
,,137,140063
,,134,140060
,,135,140061
,,138,140066
,,137,140067
,,138,140064
,,139,140065
,,138,140070
,,137,140071
,,138,140068
,,139,140069
,,138,140074
,,139,140075
,,138,140072
,,139,140073
,,136,140078
,,137,140079
,,138,140076
,,137,140077
,,138,140082
,,137,140083
,,138,140080
,,139,140081
,,134,140086
,,135,140087
,,136,140084
,,135,140085
,,136,140090
,,135,140091
,,136,140088
,,137,140089
,,136,140094
,,135,140095
,,136,140092
,,137,140093
,,136,140098
,,137,140099
,,136,140096
,,137,140097
,,136,140102
,,135,140103
,,138,140100
,,137,140101
,,132,140106
,,133,140107
,,134,140104
,,133,140105
,,136,140110
,,137,140111
,,134,140108
,,135,140109
,,140,140114
,,141,140115
,,138,140112
,,139,140113
,,140,140118
,,141,140119
,,142,140116
,,141,140117
,,140,140122
,,139,140123
,,142,140120
,,141,140121
,,140,140126
,,141,140127
,,138,140124
,,139,140125
,,144,140130
,,143,140131
,,142,140128
,,143,140129
,,142,140134
,,141,140135
,,142,140132
,,143,140133
,,142,140138
,,143,140139
,,142,140136
,,143,140137
,,142,140142
,,141,140143
,,142,140140
,,141,140141
,,140,140146
,,139,140147
,,140,140144
,,141,140145
,,138,140150
,,139,140151
,,138,140148
,,137,140149
,,142,140154
,,143,140155
,,140,140152
,,141,140153
,,142,140158
,,141,140159
,,142,140156
,,141,140157
,,140,140162
,,139,140163
,,140,140160
,,141,140161
,,140,140166
,,139,140167
,,138,140164
,,139,140165
,,138,140170
,,139,140171
,,138,140168
,,137,140169
,,142,140174
,,143,140175
,,140,140172
,,141,140173
,,142,140178
,,143,140179
,,144,140176
,,143,140177
,,142,140182
,,141,140183
,,144,140180
,,143,140181
,,142,140186
,,143,140187
,,142,140184
,,141,140185
,,140,140190
,,141,140191
,,142,140188
,,141,140189
,,142,140194
,,143,140195
,,142,140192
,,143,140193
,,140,140198
,,139,140199
,,142,140196
,,141,140197
,,140,140202
,,139,140203
,,138,140200
,,139,140201
,,136,140206
,,137,140207
,,138,140204
,,137,140205
,,136,140210
,,135,140211
,,138,140208
,,137,140209
,,136,140214
,,137,140215
,,134,140212
,,135,140213
,,138,140218
,,137,140219
,,138,140216
,,139,140217
,,136,140222
,,135,140223
,,136,140220
,,137,140221
,,138,140226
,,139,140227
,,136,140224
,,137,140225
,,138,140230
,,137,140231
,,140,140228
,,139,140229
,,136,140234
,,135,140235
,,136,140232
,,137,140233
,,138,140238
,,139,140239
,,136,140236
,,137,140237
,,140,140242
,,139,140243
,,140,140240
,,141,140241
,,142,140246
,,141,140247
,,140,140244
,,141,140245
,,140,140250
